as_of_date,ts_code,name,industry,market,exchange,theme,sub_theme,source,confidence,evidence,valid_from,valid_to
20250101,300293.SZ,蓝英装备,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300306.SZ,远方信息,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300316.SZ,晶盛机电,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300334.SZ,津膜科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300349.SZ,金卡智能,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300354.SZ,东华测试,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300360.SZ,炬华科技,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300370.SZ,安控科技,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300371.SZ,汇中股份,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300382.SZ,斯莱克,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300400.SZ,劲拓股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300402.SZ,宝色股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300410.SZ,正业科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300411.SZ,金盾股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300415.SZ,伊之密,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300416.SZ,苏试试验,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300417.SZ,南华仪器,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300420.SZ,五洋自控,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300421.SZ,力星股份,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300430.SZ,诚益通,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300441.SZ,鲍斯股份,机床制造,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机床制造,20250101,
20250101,300445.SZ,康斯特,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300450.SZ,先导智能,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300457.SZ,赢合科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300461.SZ,田中精机,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300464.SZ,星徽股份,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300466.SZ,赛摩智能,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300470.SZ,中密控股,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300471.SZ,厚普股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300472.SZ,*ST新元,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300480.SZ,光力科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300486.SZ,东杰智能,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300488.SZ,恒锋工具,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300489.SZ,光智科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300490.SZ,华自科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300499.SZ,高澜股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300503.SZ,昊志机电,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300509.SZ,新美星,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300512.SZ,中亚股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300514.SZ,友讯达,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300515.SZ,三德科技,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300516.SZ,久之洋,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300521.SZ,爱司凯,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300527.SZ,ST应急,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300540.SZ,蜀道装备,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300545.SZ,联得装备,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300549.SZ,优德精密,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300553.SZ,集智股份,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300557.SZ,理工光科,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300567.SZ,精测电子,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300572.SZ,安车检测,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300606.SZ,金太阳,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300607.SZ,拓斯达,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械;name:拓斯达,20250101,
20250101,300619.SZ,金银河,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300667.SZ,必创科技,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300718.SZ,长盛轴承,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300720.SZ,海川智能,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300724.SZ,捷佳伟创,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300747.SZ,锐科激光,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300751.SZ,迈为股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300756.SZ,金马游乐,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300757.SZ,罗博特科,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300776.SZ,帝尔激光,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300780.SZ,德恩精工,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300797.SZ,钢研纳克,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300802.SZ,矩子科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300809.SZ,华辰装备,机床制造,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机床制造,20250101,
20250101,300812.SZ,易天股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300817.SZ,双飞集团,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300818.SZ,耐普矿机,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300823.SZ,建科智能,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300828.SZ,锐新科技,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300833.SZ,浩洋股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300836.SZ,佰奥智能,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300837.SZ,浙矿股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300838.SZ,浙江力诺,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300850.SZ,新强联,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300853.SZ,申昊科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300862.SZ,蓝盾光电,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300865.SZ,大宏立,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300875.SZ,捷强装备,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300880.SZ,迦南智能,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300882.SZ,万胜智能,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300885.SZ,海昌新材,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300887.SZ,谱尼测试,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300897.SZ,山科智能,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300902.SZ,国安达,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300922.SZ,天秦装备,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300938.SZ,信测标准,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,300943.SZ,春晖智控,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300946.SZ,恒而达,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300950.SZ,德固特,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300971.SZ,博亚精工,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300984.SZ,金沃股份,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300988.SZ,津荣天宇,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300990.SZ,同飞股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,300992.SZ,泰福泵业,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,300998.SZ,宁波方正,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301006.SZ,迈拓股份,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301013.SZ,利和兴,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301018.SZ,申菱环境,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301021.SZ,英诺激光,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301022.SZ,海泰科,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301028.SZ,鼎熔岩,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301029.SZ,怡合达,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301040.SZ,中环海陆,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301043.SZ,绿岛风,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301053.SZ,远信工业,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301070.SZ,开勒股份,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301079.SZ,邵阳液压,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301083.SZ,百胜智能,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301105.SZ,鸿铭股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301107.SZ,瑜欣电子,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301112.SZ,信邦智能,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301125.SZ,腾亚精工,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301128.SZ,强瑞技术,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301129.SZ,瑞纳智能,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301137.SZ,哈焊华通,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301138.SZ,华研精机,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301151.SZ,冠龙节能,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301158.SZ,德石股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301160.SZ,翔楼新材,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301186.SZ,超达装备,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301196.SZ,唯科科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301199.SZ,迈赫股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301200.SZ,大族数控,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301202.SZ,朗威股份,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301228.SZ,实朴检测,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301232.SZ,飞沃科技,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301252.SZ,同星科技,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301255.SZ,通力科技,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301260.SZ,格力博,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301261.SZ,恒工精密,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301268.SZ,铭利达,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301272.SZ,英华特,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301273.SZ,瑞晨环保,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301289.SZ,国缆检测,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301303.SZ,真兰仪表,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301309.SZ,万得凯,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301311.SZ,昆船智能,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301312.SZ,智立方,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301317.SZ,鑫磊股份,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301325.SZ,曼恩斯特,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301338.SZ,凯格精机,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301353.SZ,普莱得,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301357.SZ,北方长龙,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301360.SZ,荣旗科技,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301368.SZ,丰立智能,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301377.SZ,鼎泰高科,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301392.SZ,汇成真空,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301399.SZ,英特科技,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301413.SZ,安培龙,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301446.SZ,福事特,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301448.SZ,开创电气,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301468.SZ,博盈特焊,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301508.SZ,中机认检,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301510.SZ,固高科技,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301512.SZ,智信精密,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301519.SZ,舜禹股份,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301528.SZ,多浦乐,电器仪表,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:电器仪表,20250101,
20250101,301548.SZ,崇德科技,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301559.SZ,中集环科,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301568.SZ,思泰克,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301596.SZ,瑞迪智驱,机械基件,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,301598.SZ,博科测试,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,301603.SZ,乔锋智能,机床制造,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机床制造,20250101,
20250101,301633.SZ,港迪技术,专用机械,创业板,SZSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,600114.SH,东睦股份,机械基件,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,600184.SH,光电股份,专用机械,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,600202.SH,哈空调,专用机械,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,600215.SH,派斯林,专用机械,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,600262.SH,北方股份,专用机械,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,600320.SH,振华重工,专用机械,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,600330.SH,天通股份,专用机械,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
20250101,600343.SH,航天动力,机械基件,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:机械基件,20250101,
20250101,600355.SH,*ST精伦,专用机械,主板,SSE,机器人/具身智能,机器人本体/工业自动化,stock_basic_keyword,0.7,industry:专用机械,20250101,
