trade_date,source_us_trade_date,us_risk_on,us_tech_strong,us_smallcap_strong,vix_stress,spy_return_20d,qqq_return_20d,iwm_return_20d,vix_return_20d,qqq_spy_relative_20d,iwm_spy_relative_20d
20250513,20250512,1,1,1,0,0.09186425441060786,0.11762764084507049,0.127522239097418,-0.3235217842323652,0.02359577789124523,0.032657891805477846
20250514,20250513,1,1,1,0,0.08851461641193059,0.12702194631459296,0.11847960113654632,-0.238277230633544,0.03537603383737209,0.027528325548249688
20250515,20250514,1,1,1,0,0.09296702070273999,0.13251381034520393,0.1071964017991005,-0.2251170960187353,0.03618296700026402,0.013019039757678597
20250516,20250515,1,1,1,0,0.12327359890423484,0.1690080597955783,0.12520949343136722,-0.29021264994547435,0.04071533501362268,0.0017234398894632186
20250519,20250516,1,1,0,0,0.12877794874717452,0.17430758838099525,0.1253217503217503,-0.27347911410148595,0.040335337596162146,-0.003061893997185261
20250520,20250519,1,1,0,0,0.15756596870864792,0.205259633811272,0.1435372660610703,-0.3142969158389963,0.04120168214329056,-0.012119138802281437
20250521,20250520,1,1,0,0,0.12441915599810338,0.17051385889128867,0.11527177681762413,-0.2657175077530307,0.04099423479873798,-0.008135203968807736
20250522,20250521,1,1,0,0,0.08860333943446275,0.1286518831397394,0.06812089356110396,-0.1860193038900263,0.036788922332428475,-0.018815343597971768
20250523,20250522,1,1,0,0,0.06658252391666197,0.09981812346207342,0.047098835411728324,-0.16337686000607343,0.03116083265959091,-0.018267398975736593
20250526,20250523,1,1,0,0,0.051703472323114896,0.0776197731504995,0.04347826086956519,-0.07183454373223874,0.02464221285695456,-0.007820846531371717
20250527,20250523,1,1,0,0,0.051703472323114896,0.0776197731504995,0.04347826086956519,-0.07183454373223874,0.02464221285695456,-0.007820846531371717
20250528,20250527,1,1,0,0,0.07315966234001992,0.10332126754302418,0.0654560377552067,-0.16959798994974873,0.028105422018226855,-0.007178451497157012
20250529,20250528,1,1,0,0,0.06027204502814243,0.09122452842091988,0.048039165689224284,-0.15122183433830527,0.02919296376615832,-0.011537491152653678
20250530,20250529,1,1,0,0,0.06403505608251892,0.09350747681241711,0.057785076465154406,-0.17156559405940597,0.027698730940696192,-0.005873847465491577
20250603,20250602,1,1,0,0,0.04578657632860472,0.07033119898533235,0.026087390263368038,-0.1267005408949352,0.02347001119759584,-0.018836717272078474
20250604,20250603,1,1,0,0,0.057816187822753884,0.08513571913650098,0.05071880969136422,-0.16127474649927576,0.02582635019981816,-0.006709462582528469
20250605,20250604,1,1,0,0,0.06644595561918387,0.09837768222513033,0.05930782131422463,-0.19411309062742055,0.029942189229276606,-0.006693385883595693
20250606,20250605,1,1,0,0,0.056847545219638196,0.08584729981378025,0.05627595988248402,-0.15613560401082283,0.02743986559396805,-0.0005408399155956145
20250609,20250606,1,1,0,0,0.060312179237603125,0.0852567121997172,0.053285614872253806,-0.1593315684976836,0.02352564975727245,-0.006626882632246867
20250610,20250609,1,1,0,0,0.06262182372328717,0.08756685861835778,0.062496887605199,-0.16063386155129278,0.02347498831490813,-0.0001175734539785589
20250611,20250610,1,1,0,0,0.034460282337604564,0.05190509008565525,0.03194304132390435,-0.04006133793367839,0.016863680554878524,-0.0024333858502638694
20250612,20250611,1,1,0,0,0.02474268965987325,0.03262282045811582,0.023965872597421223,-0.0252798147433424,0.007689862906812284,-0.000758060604179267
20250613,20250612,1,1,1,0,0.027502169880358807,0.028881005629675327,0.02901634587484292,-0.03362296939931997,0.001341929768846395,0.0014736474908472186
20250616,20250613,1,1,0,0,0.011076110151407415,0.014848338950409268,0.0036515639263920985,0.0591511426925293,0.00373090488552541,-0.0073432120000377354
20250617,20250616,1,1,0,0,0.014271289128239495,0.024505762113861573,0.004384083869430677,-0.010418676442214947,0.010090468985293422,-0.00974808748387912
20250618,20250617,1,1,0,0,0.004505337480037008,0.013543801842876624,-0.0020098578743359408,0.03335239184295791,0.008997925671071272,-0.006485973853277316
20250619,20250618,1,1,0,0,0.007742261954963414,0.01676052818728735,0.002726229194566665,0.015550009598771286,0.00894898087813556,-0.004977495684924227
20250620,20250618,1,1,0,0,0.007742261954963414,0.01676052818728735,0.002726229194566665,0.015550009598771286,0.00894898087813556,-0.004977495684924227
20250623,20250620,1,1,1,0,0.01959304121058225,0.02687899578980213,0.02952610599872063,-0.039525691699604626,0.007145943807707056,0.009742185741425269
20250624,20250623,1,1,1,0,0.029257919017647183,0.03433852140077809,0.04217519685039384,-0.04192377495462796,0.004936180027626191,0.012550088363736167
20250625,20250624,1,1,1,0,0.04778021446702696,0.05997172256696248,0.05879739336492884,-0.16397346487497877,0.011635558613918962,0.010514780433705795
20250626,20250625,1,1,0,0,0.027015139981392267,0.038256398449790785,0.02055849783341368,-0.08245083207261727,0.0109455625635686,-0.006286803277404052
20250627,20250626,1,1,1,0,0.04107328194919435,0.052629550403731074,0.04817283830470531,-0.09497102262105073,0.011100341018165372,0.006819458801419431
20250630,20250627,1,1,1,0,0.042132022709939765,0.054161137076145005,0.04541044052008525,-0.09859943977591024,0.011542793143353158,0.003145875703560508
20250701,20250630,1,1,1,0,0.048287212202446694,0.06266494577257231,0.052274832983859154,-0.10737506966375632,0.013715452599977862,0.003803939163804504
20250702,20250701,1,1,1,0,0.042077913313424586,0.045450201639876786,0.05979291235234063,-0.09834834834834838,0.0032361191839576087,0.016999687655396833
20250703,20250702,1,1,1,0,0.04086631213407377,0.04456666034515466,0.05740802755585328,-0.08059873344847446,0.0035550657831302512,0.015892257467593707
20250704,20250703,1,1,1,0,0.04935143389324259,0.051912930007375735,0.0702360391479564,-0.0855440215301807,0.002441027887701619,0.01990239359299184
20250707,20250703,1,1,1,0,0.04935143389324259,0.051912930007375735,0.0702360391479564,-0.0855440215301807,0.002441027887701619,0.01990239359299184
20250708,20250707,1,1,1,0,0.04658966360340622,0.05190647687646499,0.05370929842228933,-0.09204073934364398,0.0050801316484943015,0.006802699344813368
20250709,20250708,1,1,1,0,0.03538405047234372,0.042308272946860015,0.04412458706937228,-0.07793741389490261,0.006687588505306152,0.008441830442569742
20250710,20250709,1,1,1,0,0.040655016008537936,0.04814396080648198,0.04822834645669283,-0.10055643879173293,0.007196376015817574,0.007277464992387905
20250711,20250710,1,1,1,0,0.037706440273263864,0.039759645083394135,0.04796979161810655,-0.10243610223642163,0.0019785988892866424,0.009890418856935979
20250714,20250711,1,1,1,0,0.03701609684714646,0.04092710505061903,0.037775593315545475,-0.10512769748564632,0.003771405492511981,0.0007323863831121269
20250715,20250714,1,1,1,0,0.034881987577639606,0.04225536858674084,0.048923771031111896,-0.10340109460516023,0.007124852009802618,0.01356848763629559
20250716,20250715,1,1,1,0,0.04211055276381903,0.05647487475330193,0.047536981186270255,-0.1729827742520399,0.01378387537808412,0.005207152358317035
20250717,20250716,1,1,1,0,0.03574035972655487,0.04304778303917356,0.0486312093751482,-0.10489374147007224,0.007055265582725623,0.012446024264224809
20250718,20250717,1,1,1,0,0.051060197814335684,0.061843199516141034,0.0736993526732197,-0.15437108078199924,0.010259166624545735,0.021539351319707523
20250721,20250718,1,1,1,0,0.0504485806106052,0.061003043535794665,0.06048175530646316,-0.14914933837429112,0.010047576930471314,0.009551323959165803
20250722,20250721,1,1,1,0,0.058036615736689834,0.07087675341191635,0.058410209837005844,-0.16086793864571647,0.012135815986185072,0.0003531012960795721
20250723,20250722,1,1,1,0,0.0478380404898775,0.05567572651180286,0.0543041979506067,-0.1541958704300057,0.00747986398571765,0.006170951245200174
20250724,20250723,1,0,1,0,0.045205840667128294,0.044518137018785486,0.05693103930619681,-0.12899287894201417,-0.0006579600128371332,0.011218076079238859
20250725,20250724,1,0,1,0,0.04496639873501107,0.04407199349545432,0.05463037222248435,-0.12036273701566369,-0.0008559177028463205,0.009248118886092449
20250728,20250725,1,0,1,0,0.041234249105202014,0.03688989784335983,0.041641520820760336,-0.1255938855608345,-0.004172309223957615,0.0003911432186449737
20250729,20250728,1,1,1,0,0.03582638109642078,0.036581583316608546,0.04009652868015601,-0.1475036254402321,0.0007290818557723622,0.00412245494193253
20250730,20250729,1,1,1,0,0.028178360443473327,0.028315568124138935,0.031975531766995635,-0.1238293444328823,0.00013344735305120814,0.0036931056610496338
20250731,20250730,1,1,0,0,0.02721606087590067,0.03844677233587457,0.01628365671299492,-0.11761032472939215,0.010933154073153206,-0.010642750419598945
20250801,20250731,1,1,0,0,0.018744459666371283,0.02579883805374017,-0.007419807265982015,-0.11375495721143802,0.0069245808607187875,-0.02568285567994333
20250804,20250801,0,1,0,0,-0.005788850865129369,-0.004206968465715111,-0.03657880580957518,-0.03489594282110586,0.0015910929995011092,-0.03096923120530093
20250805,20250804,1,1,0,0,0.016900818457175948,0.021864753727152575,0.0,-0.10843373493975905,0.004881435022844993,-0.01661992807009216
20250806,20250805,1,1,0,0,0.012299706612502792,0.014357098888365671,-0.0018079096045198195,-0.0768409818569904,0.0020323944207667477,-0.013936204984422496
20250807,20250806,1,1,0,0,0.013973015415184475,0.019901123595505776,-0.013816230717639155,-0.0735749005744587,0.005846416117783804,-0.027406297515171096
20250808,20250807,1,1,0,0,0.010274519829982953,0.024826717076244398,-0.022064056939501864,-0.06095661846496114,0.014404200997477856,-0.032009692548642166
20250811,20250808,1,1,0,0,0.02174401077579291,0.036719595813785366,-0.006224627875507371,-0.09712389380530972,0.014656885560427213,-0.027373430483888184
20250812,20250811,1,1,0,0,0.017781405547286466,0.02991675805900651,-0.013083023432949425,-0.10616960976673206,0.01192333878923102,-0.03032520422559626
20250813,20250812,1,1,1,0,0.03303115054489347,0.04190616467883301,0.03651402979617946,-0.13834685376014033,0.008591235733073743,0.0033715142563210954
20250814,20250813,1,1,1,0,0.033113325430136786,0.041360871359615414,0.046149669713148045,-0.15007623611413623,0.007983195769974971,0.012618503664719949
20250815,20250814,1,1,0,0,0.0269250366218714,0.03220007119971524,0.019292604501607746,-0.14547437295528898,0.005136727988633405,-0.007432316720382026
20250818,20250815,1,1,0,0,0.025271678511106233,0.028649823611160752,0.021589529078396952,-0.13263719173516997,0.0032948780024435464,-0.0035913890043822727
20250819,20250818,1,0,1,0,0.023108608871288405,0.02293634897282737,0.029490132321726925,-0.15069103878733836,-0.00016836912226825262,0.006237386133891354
20250820,20250819,1,0,0,0,0.01741246064306834,0.014307349665924285,0.013167913288843147,-0.13057110862262034,-0.0030519686924036504,-0.0041719042359107394
20250821,20250820,1,0,0,0,0.00614938269658305,0.003706922544828961,-0.005602611611081776,-0.09670637701471618,-0.0024275323264704163,-0.011680168481710274
20250822,20250821,1,0,1,0,0.0017811544402761559,-0.0030618927098635673,0.010825318720644184,-0.07989690721649478,-0.004834436272506681,0.009028083868698022
20250825,20250822,1,0,1,0,0.01288651703029342,0.009887529353602709,0.04657277832248874,-0.15001181195369717,-0.002960832853697637,0.03325768556082753
20250826,20250825,1,0,1,0,0.008682136464973178,0.003837082409265502,0.03676601820453329,-0.12174969623329279,-0.004803350709359888,0.027842152373177775
20250827,20250826,1,0,1,0,0.015584170260995567,0.009431301343299392,0.05204544433966496,-0.14821852731591456,-0.006058452955322147,0.03590177470893363
20250828,20250827,1,0,1,0,0.019181666298899724,0.009629942607654707,0.06490341216826145,-0.15050719509318244,-0.00937195399710411,0.044861232674443086
20250829,20250828,1,0,1,0,0.026642197190228867,0.021362453761880396,0.07671270340489555,-0.16509656146961837,-0.005142729806741353,0.04877113599236638
20250901,20250829,1,0,1,0,0.03752493083703268,0.02982595508052288,0.0942211055276383,-0.2099760400784142,-0.007420521211281672,0.05464560224578441
20250902,20250829,1,0,1,0,0.03752493083703268,0.02982595508052288,0.0942211055276383,-0.2099760400784142,-0.007420521211281672,0.05464560224578441
20250903,20250902,1,0,1,0,0.014417668773864412,0.0026945577025350165,0.06448823556182592,-0.1288443616029823,-0.011556493377623545,0.04935892613984372
20250904,20250903,1,0,1,0,0.025112664617736424,0.017491566566119943,0.058048449173647265,-0.15699421965317917,-0.007434400446567846,0.03212894123027188
20250905,20250904,1,0,1,0,0.025822560763614666,0.01394274836071352,0.0726786361987668,-0.15621273551156678,-0.01158076733471125,0.04567658894172988
20250908,20250905,1,0,1,0,0.02370897587979437,0.011980886796430168,0.08155931586608456,-0.15967780146884625,-0.011456467960813677,0.05651053311960297
20250909,20250908,1,0,1,0,0.018283687498038326,0.007518927856583479,0.08138162672476401,-0.1470227885322225,-0.010571474112390344,0.06196499070093098
20250910,20250909,1,0,1,0,0.022660083029311995,0.013371737802216899,0.07527125800154355,-0.15512195121951222,-0.00908253424694283,0.05144541753931309
20250911,20250910,1,0,1,0,0.014812740201341157,0.00112059305232326,0.04241435562805873,-0.12366412213740452,-0.013492289371831667,0.027198727738914075
20250912,20250911,1,0,1,0,0.01975530710663831,0.0064444980528655105,0.041432402041345906,-0.13685289595079453,-0.013052944133764455,0.021257153342219226
20250915,20250912,1,0,1,0,0.019319327079618365,0.011674627946679506,0.044251664914125355,-0.14037774374680956,-0.007499807891253596,0.02445979112937935
20250916,20250915,1,0,1,0,0.02715093870446328,0.024838050368933162,0.05380178752256426,-0.13140368852459028,-0.0022517511773365584,0.025946380238639044
20250917,20250916,1,0,1,0,0.025959894295041197,0.024380100847325448,0.04527110019301639,-0.09370078740157484,-0.0015398198862358603,0.018822573869950565
20250918,20250917,1,1,1,0,0.030274612775667675,0.03639685216413713,0.0560541090137483,-0.1416795466254508,0.005942337423976207,0.025021965909290733
20250919,20250918,1,1,1,0,0.037846139380357524,0.05198798374271085,0.08619848276473974,-0.14222911817946726,0.013626147292696622,0.04658912487090894
20250922,20250919,1,1,1,0,0.04429234521280789,0.06403564834540565,0.07527547904589094,-0.15508021390374338,0.01890591578412293,0.02966902321472964
20250923,20250922,1,1,1,0,0.03336380964187757,0.05285242232984255,0.04071030106885831,-0.060589216231239584,0.01885939153870586,0.007109298156596555
20250924,20250923,1,1,1,0,0.03228166295702528,0.04888483658297105,0.04940609399208129,-0.05368013281682338,0.016083956754966433,0.016588913326235133
20250925,20250924,1,1,1,0,0.024707049414098847,0.04102268559752709,0.03124466450401231,-0.05577244841048523,0.0159222445017404,0.00637998449766819
20250926,20250925,1,1,0,0,0.017660795199727852,0.03494393973739718,0.014198525048741084,-0.0474868092196612,0.016983207586647397,-0.0034021848609261385
20250929,20250926,1,1,1,0,0.019879183874745854,0.032733763083107936,0.021674710016086784,-0.07362482369534551,0.012604021546478439,0.0017605282760251306
20250930,20250929,1,1,0,0,0.02888148205565466,0.0496669004207575,0.02742696772547526,-0.0827129859387924,0.02020195593721308,-0.0014136850118765532
20251009,20251008,1,1,1,0,0.032044893515892126,0.0529361115894611,0.04352239563507165,-0.03484320557491272,0.020242547785298548,0.011121126795248903
20251010,20251009,1,1,0,0,0.020573878928880962,0.04557594850020541,0.017981727574750694,-0.013361045130641402,0.024498049663552957,-0.0025398958445328468
20251013,20251010,0,1,1,1,-0.006677720144202204,0.004840964101864742,-0.0023076277586641103,0.11252969121140133,0.01159611988944742,0.004399470820459772
20251014,20251013,1,1,1,0,0.003222829129533533,0.01745876149269887,0.02114058909546679,0.020937776467118807,0.01419019977397995,0.0178601995944212
20251015,20251014,1,1,1,0,0.00337878787878787,0.01153624953482879,0.04037267080745344,0.04691572545612499,0.008129992137153152,0.036869309353123825
20251016,20251015,1,1,1,0,0.009087047543918203,0.020711864406779634,0.04788814935744501,0.09783913565426161,0.011520132867779642,0.03845168948305022
20251017,20251016,0,1,1,1,-0.0024461691782683426,0.00784452059396612,0.0008985459892174585,0.205004522158577,0.010315924268224919,0.0033529169696342453
20251020,20251017,0,1,1,1,0.001039626337200561,0.007641611746058041,0.0017696929788459936,0.11362266425557577,0.006595128939115291,0.0007293084333903632
20251021,20251020,1,1,1,0,0.0066882610521263874,0.015509797409498427,0.015426163099963253,0.00562130177514808,0.008762927609935911,0.008679848952151792
20251022,20251021,1,1,1,0,0.012183169735076271,0.022032764961551266,0.012918307086614123,-0.0140350877192984,0.00973104031067118,0.0007262888511871957
20251023,20251022,1,1,0,0,0.010134624111329593,0.015752390538500194,0.00720198675496686,0.01151801535735375,0.005561403691228817,-0.002903214370007734
20251024,20251023,1,1,1,0,0.020834283109186336,0.028726433373207794,0.029796481257052143,-0.024198250728862947,0.007731078779980027,0.00877928797666283
20251027,20251024,1,1,1,0,0.023314496388746164,0.035454804772052206,0.03352117344824723,0.0073081607795368875,0.01186371191471336,0.009974135122213568
20251028,20251027,1,1,1,0,0.03248553519768582,0.04903712858884646,0.03592417846204787,-0.03817252780282543,0.016030823509785685,0.0033304517565990732
20251029,20251028,1,1,0,0,0.031342880302621,0.05421656645068862,0.028930401719292398,-0.006936067551266523,0.022178546616190342,-0.0023391624932928012
20251030,20251029,1,1,0,0,0.028334205998952644,0.053907998342312524,0.01793888407769395,0.018198362147406888,0.024869144869606563,-0.010108894424221249
20251031,20251030,1,1,0,0,0.01585427811482032,0.03354629950638066,0.00340136054421758,0.01166267942583743,0.017415904793345316,-0.012258566842591079
20251103,20251031,1,1,0,0,0.01920174534152186,0.04292251069332553,0.001627140706992547,0.022556390977443552,0.023273866494267992,-0.01724349935119107
20251104,20251103,1,1,0,0,0.017465493366686013,0.04010136413749987,-0.005550828572586264,0.01906202723146766,0.022247310516560148,-0.022621230979650964
20251105,20251104,1,1,0,0,0.009146341463414531,0.02438338489024172,-0.012123197903014415,0.033165531536866855,0.015098943335345227,-0.021076764085162236
20251106,20251105,1,1,0,0,0.006640816508445946,0.0193641240350646,-0.008268482490272344,0.012635379061371577,0.012639371777859898,-0.014810942248925874
20251107,20251106,0,1,0,0,-0.001266464032421477,0.001588341247748426,-0.019499857218618688,0.05296418898585631,0.002858425373094109,-0.018256514405048496
20251110,20251107,1,1,0,0,0.027487672659336715,0.03433418150975398,0.016064594810547117,-0.07099012543368022,0.006663348897118393,-0.011117484085453211
20251111,20251110,1,1,0,0,0.02775096525096532,0.03524858391056629,-0.001554764535002695,-0.051126516464471305,0.007295170632868331,-0.028514426915485225
20251112,20251111,1,1,0,0,0.03136372559382683,0.03941471571906363,-0.014764017749092306,-0.09322268326417693,0.007806159869159002,-0.044725000693969896
20251113,20251112,1,1,0,0,0.027376460153043736,0.031317458736010106,-0.026724723365158076,-0.10032804811372342,0.003835982948625638,-0.05265955140741929
20251114,20251113,1,0,0,0,0.017255994187454604,0.01401690028167124,-0.033746837509181504,-0.11883912934701024,-0.0031841482618841788,-0.05013765658601521
20251117,20251114,1,0,0,0,0.011348756001746008,0.008163197721590354,-0.02436218725607009,-0.06441136671177272,-0.0031498118341977133,-0.03531021622945896
20251118,20251117,0,0,0,0,-0.008386712349173209,-0.012885502174837304,-0.06205673758865249,0.06943218593704037,-0.0045368389892412875,-0.05412394721598146
20251119,20251118,0,0,0,1,-0.016699191109654454,-0.024649154372076376,-0.054739058261468077,0.11298932384341653,-0.008084975818736018,-0.03868589022594371
20251120,20251119,0,0,0,0,-0.007741838873914331,-0.009281738757039748,-0.040724911646256245,0.07532846715328456,-0.0015519145555606961,-0.03324041470710648
20251121,20251120,0,0,0,1,-0.028626295105394828,-0.04079727472239525,-0.07024592159727283,0.17956378846728405,-0.012529657283981033,-0.04284615311508133
20251124,20251121,0,0,0,1,-0.026902916205241878,-0.04380165289256199,-0.05544641783265847,0.1281741233373641,-0.01736593087035121,-0.02933263505025252
20251125,20251124,0,0,0,0,-0.02409374817582155,-0.03650750688595594,-0.04155013983220135,0.08687500000000004,-0.012720236894609993,-0.017887365332223237
20251126,20251125,0,0,1,0,-0.017523942595988662,-0.037966883650382366,-0.015383997429305962,0.022775584573337282,-0.02080757174725445,0.0021781143169403716
20251127,20251126,0,0,1,0,-0.011216340068956554,-0.03381726095915194,0.0018635553394912296,-0.02383080131069404,-0.022857296096267854,0.013228268162683854
20251128,20251126,0,0,1,0,-0.011216340068956554,-0.03381726095915194,0.0018635553394912296,-0.02383080131069404,-0.022857296096267854,0.013228268162683854
20251201,20251128,1,0,1,0,0.005236603268464091,-0.010861752256209445,0.0159281192566878,-0.05113804315696113,-0.01601449397319077,0.010635820416269093
20251202,20251201,0,0,1,0,-0.002624402545230553,-0.018916813709126346,-0.002477358567193222,-0.05705882352941172,-0.016335281518289335,0.00014743089605628867
20251203,20251202,0,0,1,0,-0.002648754646296214,-0.015947348436906816,-0.0011000651890482605,-0.05878859857482188,-0.013333912052111985,0.0015528024499520399
20251204,20251203,1,0,1,0,0.012810260055683864,0.006895438029874912,0.03495024875621899,-0.09945543135568924,-0.005840009979247052,0.021859956966981953
20251205,20251204,1,0,1,0,0.010050473744797506,-0.000545501219355482,0.02918097106424722,-0.07635175282234097,-0.010490540066644516,0.018940139940257117
20251208,20251205,1,0,1,0,0.0229446077188169,0.02257753363741899,0.04335344289577714,-0.1220348671048872,-0.0003588406240455644,0.019951065798638146
20251209,20251208,1,1,1,0,0.018868205731999987,0.023846229540459785,0.038326228219030645,-0.10715311692042528,0.004885836833904866,0.01909768346638252
20251210,20251209,1,1,1,0,0.002347969006808892,0.0029202702052211205,0.03016022620169645,-0.049010654490106664,0.000570960600617676,0.027747107845637276
20251211,20251210,1,1,1,0,0.0066910688140557895,0.009717328699905048,0.04327710448738942,-0.0841976815131178,0.0030061455590486563,0.03634286307559509
20251212,20251211,1,0,1,0,0.008472592115660316,0.00724544342113731,0.05811853554424573,-0.10422364023093278,-0.0012168389147280134,0.0492288474835334
20251215,20251212,1,0,1,0,0.014463424796143043,0.008579881656804789,0.07204696144262845,-0.16155593412833613,-0.00579966019033229,0.05676255569101163
20251216,20251215,1,0,1,0,0.013096602324647044,0.0027592550011497075,0.06084722924035724,-0.1449233439398323,-0.010203713347549881,0.04713334030154859
20251217,20251216,1,0,1,0,0.019829645319753064,0.01340158367292843,0.07363808214469847,-0.18762035763411278,-0.00630307392643914,0.052762181479902415
20251218,20251217,1,0,1,0,0.01714943643194755,0.006875618386409821,0.05897974043774368,-0.20090594191313627,-0.010100598474081846,0.04112503286884994
20251219,20251218,1,0,1,0,0.020886467561082478,0.015403337389767735,0.06545859572462831,-0.21422753190333965,-0.005370949998400709,0.0436602203867289
20251222,20251219,1,1,1,0,0.04300185432087433,0.05357966090119004,0.09462703504866643,-0.2943262411347517,0.010141694893920583,0.04949672957332085
20251223,20251222,1,1,1,0,0.039148445442544366,0.04938397139322448,0.07631578947368434,-0.27679528403001075,0.009849917011925058,0.0357671170025291
20251224,20251223,1,0,1,0,0.028756000179444685,0.028009121554630312,0.05077115464776982,-0.22081656124209315,-0.0007260017192454171,0.02139978232397688
20251225,20251224,1,1,1,0,0.02275488133684922,0.024700684852764887,0.030922367723248856,-0.19655581947743472,0.0019025120793088046,0.007985771112354767
20251226,20251224,1,1,1,0,0.02275488133684922,0.024700684852764887,0.030922367723248856,-0.19655581947743472,0.0019025120793088046,0.007985771112354767
20251229,20251226,1,1,1,0,0.015639712806026385,0.015660865743077235,0.016659927213910075,-0.17699115044247804,2.0827205537532478e-05,0.0010045042499029488
20251230,20251229,1,0,0,0,0.006526288063916752,0.0026160678239806057,0.004542713567839085,-0.16915887850467293,-0.0038848664821834467,-0.0019707130549893037
20251231,20251230,1,0,0,0,0.009907830714275256,0.003661875982306384,0.009811904568031826,-0.18028696194635063,-0.006184677989427456,-9.498505044325256e-05
20260105,20260102,0,0,0,0,-0.001052800889031924,-0.01667949704901206,-0.003405039458398429,-0.1693189051559516,-0.015643165298313444,-0.0023547176181683005
20260106,20260105,1,0,0,0,0.0048656467803445125,-0.00794619064436386,0.0036136923199110438,-0.15149565776777096,-0.0127498013946028,-0.0012458923881465411
20260107,20260106,1,0,1,0,0.00892531610494518,-0.0032934706145680837,0.021174781672448795,-0.15299479166666663,-0.012110694938932798,0.012141102390803127
20260108,20260107,1,0,1,0,0.008703538463789018,-0.0004164797847119317,0.018376051341332023,-0.14929214929214918,-0.009041326713684628,0.009589054175693557
20260109,20260108,1,0,1,0,0.00947235886624509,-0.007327413806895278,0.027367834838299077,-0.159731113956466,-0.01664213242253454,0.017727554216692587
20260112,20260109,1,0,1,0,0.009453582907922087,-0.0015296123388729432,0.02127075075546503,-0.142238507661559,-0.010880337078160496,0.01170649948410829
20260113,20260112,1,0,1,0,0.008691614550836446,0.0025416413568206675,0.014352211016291694,-0.12347354138398914,-0.006096980588813916,0.005611820683148805
20260114,20260113,1,1,1,0,0.017616169913165836,0.020566474365242282,0.02954500689383499,-0.10159160176092108,0.002899231104324995,0.011722334347032959
20260115,20260114,1,1,1,0,0.014146577938389582,0.014757427850754956,0.044694954947802845,-0.0822056833558863,0.000602329017968195,0.030122250248592053
20260116,20260115,1,0,1,0,0.01969449231811682,0.01639558643236616,0.06246498599439776,-0.10870301388418557,-0.003235190452241521,0.041944419626165574
20260119,20260116,1,1,1,0,0.03017575215966639,0.03472627038190579,0.074906972981718,-0.11903967989329767,0.004417225131439606,0.043420960674212195
20260120,20260116,1,1,1,0,0.03017575215966639,0.03472627038190579,0.074906972981718,-0.11903967989329767,0.004417225131439606,0.043420960674212195
20260121,20260120,1,0,1,0,0.0016408709920616715,-0.00172382656663006,0.055767761650114434,0.01520387007601931,-0.0033591855685356498,0.05403822090890076
20260122,20260121,1,0,1,0,0.007067397405192466,-0.0012478729438456515,0.06778579688185338,-0.03948312993539116,-0.008256915446238522,0.06029228990344415
20260123,20260122,1,0,1,0,0.006059898076894887,0.002503189547972351,0.06392459973184006,-0.03668025194516478,-0.0035352850617754727,0.05751615959005507
20260126,20260123,1,0,1,0,0.0018460375603233103,0.000980533989165977,0.05049984132021579,-0.02103321033210337,-0.0008639087631319153,0.04856415251027335
20260127,20260126,1,0,1,0,0.003403922477476229,0.0024521981632557033,0.04459657314708565,-0.018107908351810753,-0.0009484957083590873,0.04105290974735443
20260128,20260127,1,1,1,0,0.007503875070620447,0.011604609786981746,0.05293930474902564,-0.0011123470522802492,0.004070192500325476,0.045097027220089236
20260129,20260128,1,1,1,0,0.01100530638947439,0.019891442653051428,0.05370577877381155,0.007499062617172925,0.008789406155850443,0.04223565604895807
20260130,20260129,1,1,1,0,0.01023274770381799,0.016143874206932196,0.06184735717453527,0.03614916286149161,0.005851252116455097,0.05109179997187141
20260202,20260130,1,0,1,0,0.014737799155326137,0.01230649020852681,0.054801754956125937,0.03891197582168493,-0.0023959972209799396,0.039482076881485195
20260203,20260202,1,1,1,0,0.017916477597084146,0.021235647181628403,0.05386285071147201,0.0007662835249042654,0.003260748457849294,0.03531367642190397
20260204,20260203,1,0,1,0,0.002631885069504847,-0.002378679266654804,0.039765757923475586,0.03373768006065214,-0.004997411722860168,0.037036397312854685
20260205,20260204,0,0,1,0,-0.0081236177563202,-0.028343652754162507,0.01733833177132138,0.0626441199077632,-0.020385640146106998,0.025670486749614252
20260206,20260205,0,0,1,1,-0.01734389048406282,-0.04325181885195983,0.001369970252074637,0.11006051437216335,-0.026365203571226403,0.019044160571449753
20260209,20260206,1,0,1,0,0.0016098388710823475,-0.017438393475913472,0.02613543965617371,0.05219047619047612,-0.019017617047836888,0.02448618197753949
20260210,20260209,0,0,1,0,-0.00017289322402636031,-0.019676055214234323,0.02555431733466529,0.03300970873786424,-0.01950653453785378,0.025731659388242845
20260211,20260210,0,0,1,0,-0.004373093963979446,-0.02503308512843394,0.01782026768642453,0.05147058823529416,-0.02075073608316791,0.02229084159523609
20260212,20260211,0,0,1,0,-0.0026089337965030657,-0.020966402657128236,0.013774631719915664,0.022238974745571127,-0.018405487559159384,0.016426420961220156
20260213,20260212,0,0,0,0,-0.0131670432817661,-0.030522153175691957,-0.013868308066415813,0.061186877994839683,-0.01758667439689221,-0.0007106215696138785
20260224,20260223,0,0,0,1,-0.00992411821888195,-0.03422083761562189,-0.016313583323892544,0.10968714662646062,-0.024540259836479228,-0.00645351050620091
